,valid,date,time,hour,sky_coverage
5996,2024-01-09 11:51:00,2024-01-09,11:51:00,11,OVC
5997,2024-01-09 12:51:00,2024-01-09,12:51:00,12,FEW
5998,2024-01-09 13:51:00,2024-01-09,13:51:00,13,CLR
5999,2024-01-09 14:51:00,2024-01-09,14:51:00,14,FEW
6000,2024-01-09 15:51:00,2024-01-09,15:51:00,15,OVC
6001,2024-01-09 16:51:00,2024-01-09,16:51:00,16,OVC
6002,2024-01-09 17:27:00,2024-01-09,17:27:00,17,OVC
6003,2024-01-09 17:51:00,2024-01-09,17:51:00,17,OVC
6004,2024-01-09 18:51:00,2024-01-09,18:51:00,18,OVC
6005,2024-01-09 19:07:00,2024-01-09,19:07:00,19,OVC
6006,2024-01-09 19:51:00,2024-01-09,19:51:00,19,OVC
6007,2024-01-09 20:51:00,2024-01-09,20:51:00,20,OVC
6008,2024-01-09 21:08:00,2024-01-09,21:08:00,21,OVC
6009,2024-01-09 21:51:00,2024-01-09,21:51:00,21,OVC
6010,2024-01-09 22:51:00,2024-01-09,22:51:00,22,OVC
6011,2024-01-09 23:11:00,2024-01-09,23:11:00,23,OVC
6012,2024-01-09 23:20:00,2024-01-09,23:20:00,23,OVC
6013,2024-01-09 23:43:00,2024-01-09,23:43:00,23,OVC
6014,2024-01-09 23:51:00,2024-01-09,23:51:00,23,OVC
6015,2024-01-10 00:09:00,2024-01-10,00:09:00,0,OVC
6016,2024-01-10 00:30:00,2024-01-10,00:30:00,0,OVC
6017,2024-01-10 00:39:00,2024-01-10,00:39:00,0,OVC
6018,2024-01-10 00:48:00,2024-01-10,00:48:00,0,OVC
6019,2024-01-10 00:51:00,2024-01-10,00:51:00,0,OVC
6020,2024-01-10 01:36:00,2024-01-10,01:36:00,1,OVC
6021,2024-01-10 01:48:00,2024-01-10,01:48:00,1,OVC
6022,2024-01-10 01:51:00,2024-01-10,01:51:00,1,OVC
6023,2024-01-10 02:13:00,2024-01-10,02:13:00,2,OVC
6024,2024-01-10 02:37:00,2024-01-10,02:37:00,2,OVC
6025,2024-01-10 02:51:00,2024-01-10,02:51:00,2,OVC
6026,2024-01-10 03:05:00,2024-01-10,03:05:00,3,OVC
6027,2024-01-10 03:31:00,2024-01-10,03:31:00,3,OVC
6028,2024-01-10 03:51:00,2024-01-10,03:51:00,3,OVC
6029,2024-01-10 04:12:00,2024-01-10,04:12:00,4,OVC
6030,2024-01-10 04:17:00,2024-01-10,04:17:00,4,OVC
6031,2024-01-10 04:22:00,2024-01-10,04:22:00,4,OVC
6032,2024-01-10 04:31:00,2024-01-10,04:31:00,4,OVC
6033,2024-01-10 04:38:00,2024-01-10,04:38:00,4,OVC
6034,2024-01-10 04:47:00,2024-01-10,04:47:00,4,OVC
6035,2024-01-10 04:55:00,2024-01-10,04:55:00,4,OVC
6036,2024-01-10 05:01:00,2024-01-10,05:01:00,5,OVC
6037,2024-01-10 05:09:00,2024-01-10,05:09:00,5,OVC
6038,2024-01-10 05:29:00,2024-01-10,05:29:00,5,OVC
6039,2024-01-10 05:38:00,2024-01-10,05:38:00,5,OVC
6040,2024-01-10 05:51:00,2024-01-10,05:51:00,5,OVC
6041,2024-01-10 06:51:00,2024-01-10,06:51:00,6,OVC
6042,2024-01-10 07:11:00,2024-01-10,07:11:00,7,OVC
6043,2024-01-10 07:24:00,2024-01-10,07:24:00,7,OVC
6044,2024-01-10 07:51:00,2024-01-10,07:51:00,7,OVC
6045,2024-01-10 08:36:00,2024-01-10,08:36:00,8,OVC
6046,2024-01-10 08:51:00,2024-01-10,08:51:00,8,OVC
6047,2024-01-10 09:00:00,2024-01-10,09:00:00,9,OVC
6048,2024-01-10 09:27:00,2024-01-10,09:27:00,9,SCT
6049,2024-01-10 09:42:00,2024-01-10,09:42:00,9,BKN
6050,2024-01-10 09:51:00,2024-01-10,09:51:00,9,BKN
6051,2024-01-10 10:16:00,2024-01-10,10:16:00,10,BKN
6052,2024-01-10 10:51:00,2024-01-10,10:51:00,10,OVC
6053,2024-01-10 11:51:00,2024-01-10,11:51:00,11,OVC
6054,2024-01-10 12:51:00,2024-01-10,12:51:00,12,OVC
6055,2024-01-10 13:51:00,2024-01-10,13:51:00,13,BKN
6056,2024-01-10 14:51:00,2024-01-10,14:51:00,14,CLR
6057,2024-01-10 15:51:00,2024-01-10,15:51:00,15,BKN
6058,2024-01-10 17:51:00,2024-01-10,17:51:00,17,OVC
6059,2024-01-10 18:51:00,2024-01-10,18:51:00,18,OVC
6060,2024-01-10 19:51:00,2024-01-10,19:51:00,19,OVC
6061,2024-01-10 20:51:00,2024-01-10,20:51:00,20,OVC
6062,2024-01-10 21:51:00,2024-01-10,21:51:00,21,OVC
6063,2024-01-10 22:51:00,2024-01-10,22:51:00,22,OVC
6064,2024-01-10 23:51:00,2024-01-10,23:51:00,23,OVC
6065,2024-01-11 00:51:00,2024-01-11,00:51:00,0,OVC
6066,2024-01-11 01:51:00,2024-01-11,01:51:00,1,OVC
6067,2024-01-11 02:51:00,2024-01-11,02:51:00,2,OVC
6068,2024-01-11 03:51:00,2024-01-11,03:51:00,3,OVC
6069,2024-01-11 04:51:00,2024-01-11,04:51:00,4,BKN
6070,2024-01-11 05:51:00,2024-01-11,05:51:00,5,OVC
6071,2024-01-11 06:51:00,2024-01-11,06:51:00,6,OVC
6072,2024-01-11 07:51:00,2024-01-11,07:51:00,7,OVC
6073,2024-01-11 08:51:00,2024-01-11,08:51:00,8,OVC
6074,2024-01-11 09:51:00,2024-01-11,09:51:00,9,BKN
6075,2024-01-11 10:51:00,2024-01-11,10:51:00,10,OVC
6076,2024-01-11 11:51:00,2024-01-11,11:51:00,11,BKN
6077,2024-01-11 12:51:00,2024-01-11,12:51:00,12,FEW
6078,2024-01-11 13:51:00,2024-01-11,13:51:00,13,CLR
6079,2024-01-11 14:51:00,2024-01-11,14:51:00,14,CLR
6080,2024-01-11 15:51:00,2024-01-11,15:51:00,15,FEW
6081,2024-01-11 16:51:00,2024-01-11,16:51:00,16,OVC
6082,2024-01-11 17:51:00,2024-01-11,17:51:00,17,OVC
6083,2024-01-11 18:51:00,2024-01-11,18:51:00,18,FEW
6084,2024-01-11 19:51:00,2024-01-11,19:51:00,19,CLR
6085,2024-01-11 20:51:00,2024-01-11,20:51:00,20,CLR
6086,2024-01-11 21:51:00,2024-01-11,21:51:00,21,CLR
6087,2024-01-11 22:51:00,2024-01-11,22:51:00,22,SCT
6088,2024-01-11 23:51:00,2024-01-11,23:51:00,23,BKN
6089,2024-01-12 00:51:00,2024-01-12,00:51:00,0,OVC
6090,2024-01-12 01:51:00,2024-01-12,01:51:00,1,OVC
6091,2024-01-12 02:51:00,2024-01-12,02:51:00,2,OVC
6092,2024-01-12 03:51:00,2024-01-12,03:51:00,3,OVC
6093,2024-01-12 04:51:00,2024-01-12,04:51:00,4,CLR
6094,2024-01-12 05:51:00,2024-01-12,05:51:00,5,CLR
6095,2024-01-12 06:51:00,2024-01-12,06:51:00,6,CLR
6096,2024-01-12 07:51:00,2024-01-12,07:51:00,7,CLR
6097,2024-01-12 08:51:00,2024-01-12,08:51:00,8,CLR
6098,2024-01-12 09:51:00,2024-01-12,09:51:00,9,CLR
6099,2024-01-12 10:51:00,2024-01-12,10:51:00,10,CLR
6100,2024-01-12 11:51:00,2024-01-12,11:51:00,11,CLR
6101,2024-01-12 12:51:00,2024-01-12,12:51:00,12,CLR
6102,2024-01-12 13:51:00,2024-01-12,13:51:00,13,CLR
6103,2024-01-12 14:51:00,2024-01-12,14:51:00,14,CLR
6104,2024-01-12 15:51:00,2024-01-12,15:51:00,15,CLR
6105,2024-01-12 16:51:00,2024-01-12,16:51:00,16,CLR
6106,2024-01-12 17:51:00,2024-01-12,17:51:00,17,CLR
6107,2024-01-12 18:51:00,2024-01-12,18:51:00,18,CLR
6108,2024-01-12 19:51:00,2024-01-12,19:51:00,19,CLR
6109,2024-01-12 20:51:00,2024-01-12,20:51:00,20,CLR
6110,2024-01-12 21:51:00,2024-01-12,21:51:00,21,CLR
6111,2024-01-12 22:51:00,2024-01-12,22:51:00,22,CLR
6112,2024-01-12 23:51:00,2024-01-12,23:51:00,23,FEW
6113,2024-01-13 00:04:00,2024-01-13,00:04:00,0,BKN
6114,2024-01-13 00:51:00,2024-01-13,00:51:00,0,SCT
6115,2024-01-13 01:51:00,2024-01-13,01:51:00,1,OVC
6116,2024-01-13 02:51:00,2024-01-13,02:51:00,2,OVC
6117,2024-01-13 03:51:00,2024-01-13,03:51:00,3,OVC
6118,2024-01-13 04:09:00,2024-01-13,04:09:00,4,OVC
6119,2024-01-13 04:35:00,2024-01-13,04:35:00,4,OVC
6120,2024-01-13 04:51:00,2024-01-13,04:51:00,4,OVC
6121,2024-01-13 05:51:00,2024-01-13,05:51:00,5,OVC
6122,2024-01-13 06:34:00,2024-01-13,06:34:00,6,OVC
6123,2024-01-13 07:51:00,2024-01-13,07:51:00,7,OVC
6124,2024-01-13 08:19:00,2024-01-13,08:19:00,8,OVC
6125,2024-01-13 08:27:00,2024-01-13,08:27:00,8,OVC
6126,2024-01-13 08:34:00,2024-01-13,08:34:00,8,OVC
6127,2024-01-13 08:51:00,2024-01-13,08:51:00,8,OVC
6128,2024-01-13 09:51:00,2024-01-13,09:51:00,9,OVC
6129,2024-01-13 10:08:00,2024-01-13,10:08:00,10,OVC
6130,2024-01-13 10:51:00,2024-01-13,10:51:00,10,OVC
6131,2024-01-13 11:51:00,2024-01-13,11:51:00,11,OVC
6132,2024-01-13 12:47:00,2024-01-13,12:47:00,12,OVC
6133,2024-01-13 12:51:00,2024-01-13,12:51:00,12,OVC
6134,2024-01-13 12:58:00,2024-01-13,12:58:00,12,OVC
6135,2024-01-13 13:51:00,2024-01-13,13:51:00,13,OVC
6136,2024-01-13 14:29:00,2024-01-13,14:29:00,14,BKN
6137,2024-01-13 14:36:00,2024-01-13,14:36:00,14,FEW
6138,2024-01-13 14:51:00,2024-01-13,14:51:00,14,SCT
6139,2024-01-13 15:51:00,2024-01-13,15:51:00,15,SCT
6140,2024-01-13 16:51:00,2024-01-13,16:51:00,16,BKN
6141,2024-01-13 17:51:00,2024-01-13,17:51:00,17,OVC
6142,2024-01-13 18:51:00,2024-01-13,18:51:00,18,OVC
6143,2024-01-13 19:51:00,2024-01-13,19:51:00,19,FEW
6144,2024-01-13 20:51:00,2024-01-13,20:51:00,20,SCT
6145,2024-01-13 21:51:00,2024-01-13,21:51:00,21,BKN
6146,2024-01-13 22:51:00,2024-01-13,22:51:00,22,OVC
6147,2024-01-13 23:51:00,2024-01-13,23:51:00,23,OVC
6148,2024-01-14 00:51:00,2024-01-14,00:51:00,0,SCT
6149,2024-01-14 01:51:00,2024-01-14,01:51:00,1,OVC
6150,2024-01-14 02:51:00,2024-01-14,02:51:00,2,BKN
6151,2024-01-14 03:51:00,2024-01-14,03:51:00,3,OVC
6152,2024-01-14 04:51:00,2024-01-14,04:51:00,4,SCT
6153,2024-01-14 05:51:00,2024-01-14,05:51:00,5,FEW
6154,2024-01-14 06:51:00,2024-01-14,06:51:00,6,CLR
6155,2024-01-14 07:51:00,2024-01-14,07:51:00,7,CLR
6156,2024-01-14 08:51:00,2024-01-14,08:51:00,8,CLR
6157,2024-01-14 09:51:00,2024-01-14,09:51:00,9,CLR
6158,2024-01-14 10:51:00,2024-01-14,10:51:00,10,CLR
6159,2024-01-14 11:51:00,2024-01-14,11:51:00,11,CLR
6160,2024-01-14 12:51:00,2024-01-14,12:51:00,12,CLR
6161,2024-01-14 13:51:00,2024-01-14,13:51:00,13,CLR
6162,2024-01-14 14:51:00,2024-01-14,14:51:00,14,BKN
6163,2024-01-14 15:51:00,2024-01-14,15:51:00,15,CLR
6164,2024-01-14 16:51:00,2024-01-14,16:51:00,16,OVC
6165,2024-01-14 17:51:00,2024-01-14,17:51:00,17,OVC
6166,2024-01-14 18:51:00,2024-01-14,18:51:00,18,OVC
6167,2024-01-14 19:51:00,2024-01-14,19:51:00,19,BKN
6168,2024-01-14 20:51:00,2024-01-14,20:51:00,20,SCT
6169,2024-01-14 21:51:00,2024-01-14,21:51:00,21,CLR
6170,2024-01-14 22:51:00,2024-01-14,22:51:00,22,CLR
6171,2024-01-14 23:51:00,2024-01-14,23:51:00,23,CLR
6172,2024-01-15 00:51:00,2024-01-15,00:51:00,0,CLR
6173,2024-01-15 01:51:00,2024-01-15,01:51:00,1,CLR
6174,2024-01-15 02:51:00,2024-01-15,02:51:00,2,CLR
6175,2024-01-15 03:51:00,2024-01-15,03:51:00,3,CLR
6176,2024-01-15 04:51:00,2024-01-15,04:51:00,4,CLR
6177,2024-01-15 05:51:00,2024-01-15,05:51:00,5,CLR
6178,2024-01-15 06:51:00,2024-01-15,06:51:00,6,CLR
6179,2024-01-15 07:51:00,2024-01-15,07:51:00,7,SCT
6180,2024-01-15 08:51:00,2024-01-15,08:51:00,8,OVC
6181,2024-01-15 09:51:00,2024-01-15,09:51:00,9,BKN
6182,2024-01-15 10:51:00,2024-01-15,10:51:00,10,CLR
6183,2024-01-15 11:51:00,2024-01-15,11:51:00,11,CLR
6184,2024-01-15 12:51:00,2024-01-15,12:51:00,12,BKN
6185,2024-01-15 13:51:00,2024-01-15,13:51:00,13,SCT
6186,2024-01-15 14:51:00,2024-01-15,14:51:00,14,BKN
6187,2024-01-15 15:51:00,2024-01-15,15:51:00,15,OVC
6188,2024-01-15 16:51:00,2024-01-15,16:51:00,16,OVC
6189,2024-01-15 17:51:00,2024-01-15,17:51:00,17,OVC
6190,2024-01-15 18:51:00,2024-01-15,18:51:00,18,OVC
6191,2024-01-15 19:51:00,2024-01-15,19:51:00,19,OVC
6192,2024-01-15 20:51:00,2024-01-15,20:51:00,20,OVC
6193,2024-01-15 21:51:00,2024-01-15,21:51:00,21,OVC
6194,2024-01-15 22:51:00,2024-01-15,22:51:00,22,OVC
6195,2024-01-15 23:51:00,2024-01-15,23:51:00,23,SCT
6196,2024-01-16 00:51:00,2024-01-16,00:51:00,0,OVC
6197,2024-01-16 01:51:00,2024-01-16,01:51:00,1,OVC
6198,2024-01-16 02:12:00,2024-01-16,02:12:00,2,OVC
6199,2024-01-16 02:51:00,2024-01-16,02:51:00,2,OVC
6200,2024-01-16 03:03:00,2024-01-16,03:03:00,3,OVC
6201,2024-01-16 03:16:00,2024-01-16,03:16:00,3,OVC
6202,2024-01-16 03:43:00,2024-01-16,03:43:00,3,OVC
6203,2024-01-16 03:51:00,2024-01-16,03:51:00,3,OVC
6204,2024-01-16 04:13:00,2024-01-16,04:13:00,4,OVC
6205,2024-01-16 04:51:00,2024-01-16,04:51:00,4,OVC
6206,2024-01-16 05:18:00,2024-01-16,05:18:00,5,OVC
6207,2024-01-16 05:51:00,2024-01-16,05:51:00,5,OVC
6208,2024-01-16 06:35:00,2024-01-16,06:35:00,6,OVC
6209,2024-01-16 06:43:00,2024-01-16,06:43:00,6,OVC
6210,2024-01-16 06:51:00,2024-01-16,06:51:00,6,OVC
6211,2024-01-16 07:17:00,2024-01-16,07:17:00,7,OVC
6212,2024-01-16 07:50:00,2024-01-16,07:50:00,7,OVC
6213,2024-01-16 08:32:00,2024-01-16,08:32:00,8,OVC
6214,2024-01-16 08:46:00,2024-01-16,08:46:00,8,OVC
6215,2024-01-16 08:51:00,2024-01-16,08:51:00,8,OVC
6216,2024-01-16 09:09:00,2024-01-16,09:09:00,9,OVC
6217,2024-01-16 09:27:00,2024-01-16,09:27:00,9,OVC
6218,2024-01-16 09:30:00,2024-01-16,09:30:00,9,OVC
6219,2024-01-16 09:43:00,2024-01-16,09:43:00,9,OVC
6220,2024-01-16 09:51:00,2024-01-16,09:51:00,9,OVC
6221,2024-01-16 10:01:00,2024-01-16,10:01:00,10,OVC
6222,2024-01-16 10:21:00,2024-01-16,10:21:00,10,OVC
6223,2024-01-16 10:51:00,2024-01-16,10:51:00,10,OVC
6224,2024-01-16 10:58:00,2024-01-16,10:58:00,10,OVC
6225,2024-01-16 11:11:00,2024-01-16,11:11:00,11,OVC
6226,2024-01-16 11:31:00,2024-01-16,11:31:00,11,OVC
6227,2024-01-16 11:43:00,2024-01-16,11:43:00,11,OVC
6228,2024-01-16 11:51:00,2024-01-16,11:51:00,11,OVC
6229,2024-01-16 12:15:00,2024-01-16,12:15:00,12,OVC
6230,2024-01-16 12:42:00,2024-01-16,12:42:00,12,OVC
6231,2024-01-16 12:51:00,2024-01-16,12:51:00,12,OVC
6232,2024-01-16 13:05:00,2024-01-16,13:05:00,13,OVC
6233,2024-01-16 13:31:00,2024-01-16,13:31:00,13,OVC
6234,2024-01-16 13:37:00,2024-01-16,13:37:00,13,OVC
6235,2024-01-16 13:51:00,2024-01-16,13:51:00,13,OVC
6236,2024-01-16 14:13:00,2024-01-16,14:13:00,14,OVC
6237,2024-01-16 14:23:00,2024-01-16,14:23:00,14,OVC
6238,2024-01-16 14:51:00,2024-01-16,14:51:00,14,OVC
6239,2024-01-16 15:01:00,2024-01-16,15:01:00,15,BKN
6240,2024-01-16 15:11:00,2024-01-16,15:11:00,15,SCT
6241,2024-01-16 15:39:00,2024-01-16,15:39:00,15,CLR
6242,2024-01-16 15:48:00,2024-01-16,15:48:00,15,CLR
6243,2024-01-16 15:51:00,2024-01-16,15:51:00,15,CLR
6244,2024-01-16 15:55:00,2024-01-16,15:55:00,15,CLR
6245,2024-01-16 16:03:00,2024-01-16,16:03:00,16,FEW
6246,2024-01-16 16:06:00,2024-01-16,16:06:00,16,FEW
6247,2024-01-16 16:18:00,2024-01-16,16:18:00,16,BKN
6248,2024-01-16 16:35:00,2024-01-16,16:35:00,16,OVC
6249,2024-01-16 16:51:00,2024-01-16,16:51:00,16,OVC
6250,2024-01-16 17:20:00,2024-01-16,17:20:00,17,OVC
6251,2024-01-16 17:29:00,2024-01-16,17:29:00,17,OVC
6252,2024-01-16 17:51:00,2024-01-16,17:51:00,17,OVC
6253,2024-01-16 18:19:00,2024-01-16,18:19:00,18,OVC
6254,2024-01-16 18:40:00,2024-01-16,18:40:00,18,OVC
6255,2024-01-16 18:51:00,2024-01-16,18:51:00,18,OVC
6256,2024-01-16 19:11:00,2024-01-16,19:11:00,19,OVC
6257,2024-01-16 19:35:00,2024-01-16,19:35:00,19,OVC
6258,2024-01-16 19:51:00,2024-01-16,19:51:00,19,OVC
6259,2024-01-16 20:11:00,2024-01-16,20:11:00,20,OVC
6260,2024-01-16 20:25:00,2024-01-16,20:25:00,20,OVC
6261,2024-01-16 20:38:00,2024-01-16,20:38:00,20,OVC
6262,2024-01-16 20:47:00,2024-01-16,20:47:00,20,OVC
6263,2024-01-16 20:51:00,2024-01-16,20:51:00,20,OVC
6264,2024-01-16 21:10:00,2024-01-16,21:10:00,21,OVC
6265,2024-01-16 21:36:00,2024-01-16,21:36:00,21,OVC
6266,2024-01-16 21:46:00,2024-01-16,21:46:00,21,OVC
6267,2024-01-16 21:51:00,2024-01-16,21:51:00,21,OVC
6268,2024-01-16 22:17:00,2024-01-16,22:17:00,22,OVC
6269,2024-01-16 22:51:00,2024-01-16,22:51:00,22,OVC
6270,2024-01-16 23:26:00,2024-01-16,23:26:00,23,OVC
6271,2024-01-16 23:51:00,2024-01-16,23:51:00,23,BKN
6272,2024-01-17 00:01:00,2024-01-17,00:01:00,0,SCT
6273,2024-01-17 00:51:00,2024-01-17,00:51:00,0,CLR
6274,2024-01-17 01:51:00,2024-01-17,01:51:00,1,CLR
6275,2024-01-17 02:51:00,2024-01-17,02:51:00,2,CLR
6276,2024-01-17 03:51:00,2024-01-17,03:51:00,3,CLR
6277,2024-01-17 04:51:00,2024-01-17,04:51:00,4,CLR
6278,2024-01-17 05:51:00,2024-01-17,05:51:00,5,CLR
6279,2024-01-17 06:51:00,2024-01-17,06:51:00,6,CLR
6280,2024-01-17 07:51:00,2024-01-17,07:51:00,7,CLR
6281,2024-01-17 08:51:00,2024-01-17,08:51:00,8,CLR
6282,2024-01-17 09:51:00,2024-01-17,09:51:00,9,CLR
6283,2024-01-17 10:51:00,2024-01-17,10:51:00,10,CLR
6284,2024-01-17 11:51:00,2024-01-17,11:51:00,11,CLR
6285,2024-01-17 12:51:00,2024-01-17,12:51:00,12,CLR
6286,2024-01-17 13:51:00,2024-01-17,13:51:00,13,CLR
6287,2024-01-17 14:51:00,2024-01-17,14:51:00,14,CLR
6288,2024-01-17 15:51:00,2024-01-17,15:51:00,15,CLR
6289,2024-01-17 16:51:00,2024-01-17,16:51:00,16,CLR
6290,2024-01-17 17:51:00,2024-01-17,17:51:00,17,CLR
6291,2024-01-17 18:51:00,2024-01-17,18:51:00,18,CLR
6292,2024-01-17 19:51:00,2024-01-17,19:51:00,19,CLR
6293,2024-01-17 20:51:00,2024-01-17,20:51:00,20,CLR
6294,2024-01-17 21:51:00,2024-01-17,21:51:00,21,CLR
6295,2024-01-17 22:51:00,2024-01-17,22:51:00,22,CLR
6296,2024-01-17 23:51:00,2024-01-17,23:51:00,23,CLR
6297,2024-01-18 00:51:00,2024-01-18,00:51:00,0,CLR
6298,2024-01-18 01:51:00,2024-01-18,01:51:00,1,CLR
6299,2024-01-18 02:51:00,2024-01-18,02:51:00,2,CLR
6300,2024-01-18 03:51:00,2024-01-18,03:51:00,3,CLR
6301,2024-01-18 04:51:00,2024-01-18,04:51:00,4,CLR
6302,2024-01-18 05:51:00,2024-01-18,05:51:00,5,CLR
6303,2024-01-18 06:51:00,2024-01-18,06:51:00,6,CLR
6304,2024-01-18 07:51:00,2024-01-18,07:51:00,7,CLR
6305,2024-01-18 08:51:00,2024-01-18,08:51:00,8,CLR
6306,2024-01-18 09:51:00,2024-01-18,09:51:00,9,CLR
6307,2024-01-18 10:51:00,2024-01-18,10:51:00,10,CLR
6308,2024-01-18 11:51:00,2024-01-18,11:51:00,11,CLR
6309,2024-01-18 12:51:00,2024-01-18,12:51:00,12,CLR
6310,2024-01-18 13:51:00,2024-01-18,13:51:00,13,OVC
6311,2024-01-18 14:51:00,2024-01-18,14:51:00,14,OVC
6312,2024-01-18 15:51:00,2024-01-18,15:51:00,15,OVC
6313,2024-01-18 16:51:00,2024-01-18,16:51:00,16,OVC
6314,2024-01-18 17:03:00,2024-01-18,17:03:00,17,OVC
6315,2024-01-18 17:11:00,2024-01-18,17:11:00,17,OVC
6316,2024-01-18 17:22:00,2024-01-18,17:22:00,17,OVC
6317,2024-01-18 17:30:00,2024-01-18,17:30:00,17,OVC
6318,2024-01-18 17:51:00,2024-01-18,17:51:00,17,OVC
6319,2024-01-18 18:51:00,2024-01-18,18:51:00,18,FEW
6320,2024-01-18 19:51:00,2024-01-18,19:51:00,19,CLR
6321,2024-01-18 20:51:00,2024-01-18,20:51:00,20,SCT
6322,2024-01-18 21:51:00,2024-01-18,21:51:00,21,OVC
6323,2024-01-18 22:51:00,2024-01-18,22:51:00,22,OVC
6324,2024-01-18 23:51:00,2024-01-18,23:51:00,23,OVC
6325,2024-01-19 00:51:00,2024-01-19,00:51:00,0,OVC
6326,2024-01-19 01:51:00,2024-01-19,01:51:00,1,OVC
6327,2024-01-19 02:51:00,2024-01-19,02:51:00,2,OVC
6328,2024-01-19 03:51:00,2024-01-19,03:51:00,3,OVC
6329,2024-01-19 04:51:00,2024-01-19,04:51:00,4,BKN
6330,2024-01-19 05:51:00,2024-01-19,05:51:00,5,CLR
6331,2024-01-19 06:51:00,2024-01-19,06:51:00,6,CLR
6332,2024-01-19 07:51:00,2024-01-19,07:51:00,7,FEW
6333,2024-01-19 08:51:00,2024-01-19,08:51:00,8,OVC
6334,2024-01-19 09:51:00,2024-01-19,09:51:00,9,OVC
6335,2024-01-19 10:51:00,2024-01-19,10:51:00,10,OVC
6336,2024-01-19 11:51:00,2024-01-19,11:51:00,11,OVC
6337,2024-01-19 12:51:00,2024-01-19,12:51:00,12,OVC
6338,2024-01-19 13:51:00,2024-01-19,13:51:00,13,OVC
6339,2024-01-19 13:59:00,2024-01-19,13:59:00,13,OVC
6340,2024-01-19 14:34:00,2024-01-19,14:34:00,14,OVC
6341,2024-01-19 14:51:00,2024-01-19,14:51:00,14,OVC
6342,2024-01-19 15:09:00,2024-01-19,15:09:00,15,OVC
6343,2024-01-19 15:17:00,2024-01-19,15:17:00,15,OVC
6344,2024-01-19 15:40:00,2024-01-19,15:40:00,15,OVC
6345,2024-01-19 15:49:00,2024-01-19,15:49:00,15,OVC
6346,2024-01-19 15:51:00,2024-01-19,15:51:00,15,OVC
6347,2024-01-19 16:04:00,2024-01-19,16:04:00,16,OVC
6348,2024-01-19 16:17:00,2024-01-19,16:17:00,16,OVC
6349,2024-01-19 16:26:00,2024-01-19,16:26:00,16,OVC
6350,2024-01-19 16:38:00,2024-01-19,16:38:00,16,OVC
6351,2024-01-19 16:51:00,2024-01-19,16:51:00,16,OVC
6352,2024-01-19 17:25:00,2024-01-19,17:25:00,17,OVC
6353,2024-01-19 17:41:00,2024-01-19,17:41:00,17,OVC
6354,2024-01-19 17:51:00,2024-01-19,17:51:00,17,OVC
6355,2024-01-19 18:04:00,2024-01-19,18:04:00,18,OVC
6356,2024-01-19 18:14:00,2024-01-19,18:14:00,18,OVC
6357,2024-01-19 18:51:00,2024-01-19,18:51:00,18,OVC
6358,2024-01-19 19:05:00,2024-01-19,19:05:00,19,OVC
6359,2024-01-19 19:11:00,2024-01-19,19:11:00,19,OVC
6360,2024-01-19 19:33:00,2024-01-19,19:33:00,19,OVC
6361,2024-01-19 19:51:00,2024-01-19,19:51:00,19,OVC
6362,2024-01-19 20:03:00,2024-01-19,20:03:00,20,OVC
6363,2024-01-19 20:19:00,2024-01-19,20:19:00,20,OVC
6364,2024-01-19 20:40:00,2024-01-19,20:40:00,20,OVC
6365,2024-01-19 20:51:00,2024-01-19,20:51:00,20,BKN
6366,2024-01-19 20:59:00,2024-01-19,20:59:00,20,OVC
6367,2024-01-19 21:08:00,2024-01-19,21:08:00,21,OVC
6368,2024-01-19 21:17:00,2024-01-19,21:17:00,21,OVC
6369,2024-01-19 21:25:00,2024-01-19,21:25:00,21,OVC
6370,2024-01-19 21:36:00,2024-01-19,21:36:00,21,OVC
6371,2024-01-19 21:51:00,2024-01-19,21:51:00,21,OVC
6372,2024-01-19 22:27:00,2024-01-19,22:27:00,22,OVC
6373,2024-01-19 22:51:00,2024-01-19,22:51:00,22,OVC
6374,2024-01-19 23:51:00,2024-01-19,23:51:00,23,FEW
6375,2024-01-20 00:51:00,2024-01-20,00:51:00,0,BKN
6376,2024-01-20 01:51:00,2024-01-20,01:51:00,1,BKN
6377,2024-01-20 02:51:00,2024-01-20,02:51:00,2,BKN
6378,2024-01-20 03:51:00,2024-01-20,03:51:00,3,FEW
6379,2024-01-20 04:51:00,2024-01-20,04:51:00,4,BKN
6380,2024-01-20 05:51:00,2024-01-20,05:51:00,5,CLR
6381,2024-01-20 06:51:00,2024-01-20,06:51:00,6,CLR
6382,2024-01-20 07:51:00,2024-01-20,07:51:00,7,CLR
6383,2024-01-20 08:51:00,2024-01-20,08:51:00,8,CLR
6384,2024-01-20 09:51:00,2024-01-20,09:51:00,9,CLR
6385,2024-01-20 10:51:00,2024-01-20,10:51:00,10,CLR
6386,2024-01-20 11:51:00,2024-01-20,11:51:00,11,CLR
6387,2024-01-20 12:51:00,2024-01-20,12:51:00,12,CLR
6388,2024-01-20 13:51:00,2024-01-20,13:51:00,13,CLR
6389,2024-01-20 14:51:00,2024-01-20,14:51:00,14,CLR
6390,2024-01-20 15:51:00,2024-01-20,15:51:00,15,CLR
6391,2024-01-20 16:51:00,2024-01-20,16:51:00,16,BKN
6392,2024-01-20 17:51:00,2024-01-20,17:51:00,17,BKN
6393,2024-01-20 18:51:00,2024-01-20,18:51:00,18,FEW
6394,2024-01-20 19:51:00,2024-01-20,19:51:00,19,OVC
