station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2024-06-03 05:51,-73.9693,40.7790,27.00,73.00,58.00,59.33,240.00,5.00,T,29.96,1013.50,10.00,null,BKN,OVC,null,null,5000.00,7000.00,null,null,-RA,null,null,null,null,null,null,73.00,KNYC 030551Z 24005KT 10SM -RA BKN050 OVC070 23/14 A2996 RMK AO2 RAB44 SLP135 P0000 60000 T02280144 10244 20228 55004 $,null
NYC,2024-06-03 06:51,-73.9693,40.7790,27.00,74.00,58.00,57.37,0.00,0.00,T,29.95,1013.20,10.00,null,OVC,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,74.00,KNYC 030651Z 00000KT 10SM OVC060 23/14 A2995 RMK AO2 RAE09 SLP132 P0000 T02330144 $,null
NYC,2024-06-03 07:51,-73.9693,40.7790,27.00,73.00,59.00,61.50,240.00,4.00,0.00,29.94,1012.90,10.00,null,BKN,OVC,null,null,6000.00,7000.00,null,null,null,null,null,null,null,null,null,73.00,KNYC 030751Z 24004KT 10SM BKN060 OVC070 23/15 A2994 RMK AO2 SLP129 T02280150 $,null
NYC,2024-06-03 08:51,-73.9693,40.7790,27.00,72.00,59.00,63.61,230.00,4.00,0.00,29.94,1012.70,10.00,null,FEW,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 030851Z 23004KT 10SM FEW080 22/15 A2994 RMK AO2 SLP127 60000 T02220150 56008 $,null
NYC,2024-06-03 09:51,-73.9693,40.7790,27.00,72.00,59.00,63.61,0.00,0.00,0.00,29.94,1012.90,10.00,null,FEW,null,null,null,8500.00,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 030951Z 00000KT 10SM FEW085 22/15 A2994 RMK AO2 SLP129 T02220150 $,null
NYC,2024-06-03 10:51,-73.9693,40.7790,27.00,73.00,60.00,63.73,0.00,0.00,0.00,29.95,1013.30,10.00,null,OVC,null,null,null,8500.00,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 031051Z 00000KT 10SM OVC085 23/16 A2995 RMK AO2 SLP133 T02280156 $,null
NYC,2024-06-03 11:51,-73.9693,40.7790,27.00,73.00,60.00,63.73,280.00,3.00,0.00,29.95,1013.30,10.00,null,OVC,null,null,null,7500.00,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 031151Z 28003KT 10SM OVC075 23/16 A2995 RMK AO2 SLP133 60000 T02280156 10233 20222 51006 $,null
NYC,2024-06-03 12:51,-73.9693,40.7790,27.00,74.00,59.00,59.46,300.00,4.00,0.00,29.96,1013.40,10.00,null,BKN,null,null,null,7000.00,null,null,null,null,null,null,null,null,null,null,74.00,KNYC 031251Z 30004KT 10SM BKN070 23/15 A2996 RMK AO2 SLP134 T02330150 $,null
NYC,2024-06-03 13:51,-73.9693,40.7790,27.00,77.00,59.00,53.80,null,4.00,0.00,29.95,1013.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.00,KNYC 031351Z VRB04KT 10SM CLR 25/15 A2995 RMK AO2 SLP133 T02500150 $,null
NYC,2024-06-03 14:51,-73.9693,40.7790,27.00,78.00,58.00,50.22,0.00,0.00,0.00,29.95,1013.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.00,KNYC 031451Z AUTO 00000KT 10SM CLR 26/14 A2995 RMK AO2 SLP132 T02560144 58001 $,null
NYC,2024-06-03 15:51,-73.9693,40.7790,27.00,82.00,56.00,40.98,null,4.00,0.00,29.95,1013.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.57,KNYC 031551Z AUTO VRB04KT 10SM CLR 28/13 A2995 RMK AO2 SLP130 T02780133 $,null
NYC,2024-06-03 16:51,-73.9693,40.7790,27.00,83.00,56.00,39.68,null,4.00,0.00,29.93,1012.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82.29,KNYC 031651Z AUTO VRB04KT 10SM CLR 28/13 A2993 RMK AO2 SLP125 T02830133 $,null
NYC,2024-06-03 17:51,-73.9693,40.7790,27.00,85.00,57.00,38.57,30.00,7.00,0.00,29.91,1012.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.08,KNYC 031751Z AUTO 03007KT 10SM CLR 29/14 A2991 RMK AO2 SLP120 T02940139 10300 20228 58013 $,null
NYC,2024-06-03 18:51,-73.9693,40.7790,27.00,86.00,54.00,33.50,null,5.00,0.00,29.91,1011.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.26,KNYC 031851Z AUTO VRB05KT 10SM CLR 30/12 A2991 RMK AO2 SLP117 T03000122 $,null
NYC,2024-06-03 19:51,-73.9693,40.7790,27.00,84.00,56.00,38.42,null,5.00,0.00,29.90,1011.50,10.00,null,SCT,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,83.05,KNYC 031951Z AUTO VRB05KT 10SM SCT110 29/13 A2990 RMK AO2 SLP115 T02890133 $,null
NYC,2024-06-03 20:51,-73.9693,40.7790,27.00,83.00,57.00,41.14,null,4.00,0.00,29.89,1011.30,10.00,null,FEW,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,82.49,KNYC 032051Z AUTO VRB04KT 10SM FEW110 28/14 A2989 RMK AO2 SLP113 T02830139 56006 $,null
NYC,2024-06-03 21:51,-73.9693,40.7790,27.00,83.00,58.00,42.64,null,4.00,0.00,29.90,1011.40,10.00,null,OVC,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,82.70,KNYC 032151Z AUTO VRB04KT 10SM OVC080 28/14 A2990 RMK AO2 SLP114 T02830144 $,null
NYC,2024-06-03 22:51,-73.9693,40.7790,27.00,81.00,59.00,47.17,null,3.00,0.00,29.91,1011.90,10.00,null,BKN,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,81.40,KNYC 032251Z AUTO VRB03KT 10SM BKN080 27/15 A2991 RMK AO2 SLP119 T02720150 $,null
NYC,2024-06-03 23:51,-73.9693,40.7790,27.00,79.00,58.00,48.59,0.00,0.00,0.00,29.92,1012.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,79.00,KNYC 032351Z AUTO 00000KT 10SM CLR 26/14 A2992 RMK AO2 SLP123 T02610144 10300 20261 53009 $,null
NYC,2024-06-04 00:51,-73.9693,40.7790,27.00,77.00,56.00,48.29,0.00,0.00,0.00,29.94,1012.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.00,KNYC 040051Z AUTO 00000KT 10SM CLR 25/13 A2994 RMK AO2 SLP129 T02500133 $,null
NYC,2024-06-04 01:51,-73.9693,40.7790,27.00,76.00,57.00,51.76,0.00,0.00,0.00,29.95,1013.30,10.00,null,FEW,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 040151Z AUTO 00000KT 10SM FEW110 24/14 A2995 RMK AO2 SLP133 T02440139 $,null
NYC,2024-06-04 02:51,-73.9693,40.7790,27.00,76.00,57.00,51.76,0.00,0.00,0.00,29.96,1013.50,10.00,null,OVC,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 040251Z AUTO 00000KT 10SM OVC110 24/14 A2996 RMK AO2 SLP135 T02440139 51013 $,null
NYC,2024-06-04 03:51,-73.9693,40.7790,27.00,75.00,59.00,57.50,0.00,0.00,0.00,29.96,1013.70,10.00,null,SCT,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,75.00,KNYC 040351Z AUTO 00000KT 10SM SCT110 24/15 A2996 RMK AO2 SLP137 T02390150 $,null
NYC,2024-06-04 04:51,-73.9693,40.7790,27.00,72.00,60.00,65.92,null,3.00,0.00,29.98,1014.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 040451Z AUTO VRB03KT 10SM CLR 22/16 A2998 RMK AO2 SLP142 T02220156 403000222 $,null
NYC,2024-06-04 05:51,-73.9693,40.7790,27.00,73.00,60.00,63.73,0.00,0.00,0.00,29.99,1014.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 040551Z AUTO 00000KT 10SM CLR 23/16 A2999 RMK AO2 SLP144 T02280156 10261 20222 53009 $,null
NYC,2024-06-04 06:51,-73.9693,40.7790,27.00,74.00,60.00,61.62,0.00,0.00,0.00,29.99,1014.40,10.00,null,OVC,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,74.00,KNYC 040651Z AUTO 00000KT 10SM OVC120 23/16 A2999 RMK AO2 SLP144 T02330156 $,null
NYC,2024-06-04 07:51,-73.9693,40.7790,27.00,72.00,60.00,65.92,50.00,3.00,0.00,29.98,1014.20,10.00,null,BKN,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 040751Z AUTO 05003KT 10SM BKN120 22/16 A2998 RMK AO2 SLP142 T02220156 $,null
NYC,2024-06-04 08:51,-73.9693,40.7790,27.00,70.00,63.00,78.46,30.00,3.00,0.00,29.98,1014.20,9.00,null,BKN,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,70.00,KNYC 040851Z AUTO 03003KT 9SM BKN120 21/17 A2998 RMK AO2 SLP142 T02110172 57002 $,null
NYC,2024-06-04 09:51,-73.9693,40.7790,27.00,69.00,63.00,81.19,0.00,0.00,0.00,29.99,1014.60,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.00,KNYC 040951Z AUTO 00000KT 8SM CLR 21/17 A2999 RMK AO2 SLP146 T02060172 $,null
NYC,2024-06-04 10:51,-73.9693,40.7790,27.00,69.00,63.00,81.19,0.00,0.00,0.00,30.02,1015.50,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.00,KNYC 041051Z AUTO 00000KT 7SM CLR 21/17 A3002 RMK AO2 SLP155 T02060172 $,null
NYC,2024-06-04 11:51,-73.9693,40.7790,27.00,69.00,64.00,84.09,50.00,5.00,0.00,30.04,1016.30,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,69.00,KNYC 041151Z AUTO 05005KT 6SM HZ CLR 21/18 A3004 RMK AO2 SLP163 T02060178 10233 20200 53022 $,null
NYC,2024-06-04 12:51,-73.9693,40.7790,27.00,71.00,64.00,78.54,null,5.00,0.00,30.06,1017.00,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.00,KNYC 041251Z AUTO VRB05KT 7SM CLR 22/18 A3006 RMK AO2 SLP170 T02170178 $,null
NYC,2024-06-04 13:51,-73.9693,40.7790,27.00,73.00,65.00,76.01,null,4.00,0.00,30.07,1017.10,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 041351Z AUTO VRB04KT 7SM CLR 23/18 A3007 RMK AO2 SLP171 T02280183 $,null
NYC,2024-06-04 14:51,-73.9693,40.7790,27.00,76.00,65.00,68.74,null,4.00,0.00,30.07,1017.30,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,76.00,KNYC 041451Z AUTO VRB04KT 6SM HZ CLR 24/18 A3007 RMK AO2 SLP173 T02440183 51010 $,null
NYC,2024-06-04 15:51,-73.9693,40.7790,27.00,76.00,64.00,66.38,null,null,0.00,30.07,1017.30,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 041551Z AUTO 8SM CLR 24/18 A3007 RMK AO2 SLP173 T02440178 $,null
NYC,2024-06-04 16:51,-73.9693,40.7790,27.00,76.00,62.00,61.87,null,4.00,0.00,30.06,1016.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 041651Z AUTO VRB04KT 10SM CLR 24/17 A3006 RMK AO2 SLP168 T02440167 $,null
NYC,2024-06-04 17:51,-73.9693,40.7790,27.00,76.00,63.00,64.09,null,3.00,0.00,30.05,1016.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 041751Z AUTO VRB03KT 10SM CLR 24/17 A3005 RMK AO2 SLP164 T02440172 10256 20206 58009 $,null
NYC,2024-06-04 18:51,-73.9693,40.7790,27.00,78.00,62.00,57.90,0.00,0.00,0.00,30.03,1015.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.00,KNYC 041851Z AUTO 00000KT 10SM CLR 26/17 A3003 RMK AO2 SLP158 T02560167 $,null
NYC,2024-06-04 19:51,-73.9693,40.7790,27.00,79.00,60.00,52.19,null,null,0.00,30.01,1015.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,79.00,KNYC 041951Z AUTO 10SM CLR 26/16 A3001 RMK AO2 SLP153 T02610156 $,null
NYC,2024-06-04 20:51,-73.9693,40.7790,27.00,77.00,61.00,57.77,null,3.00,0.00,30.01,1015.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.00,KNYC 042051Z AUTO VRB03KT 10SM CLR 25/16 A3001 RMK AO2 SLP152 T02500161 56012 $,null
NYC,2024-06-04 21:51,-73.9693,40.7790,27.00,75.00,59.00,57.50,null,null,0.00,30.01,1015.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.00,KNYC 042151Z AUTO 10SM CLR 24/15 A3001 RMK AO2 SLP152 T02390150 $,null
NYC,2024-06-04 22:51,-73.9693,40.7790,27.00,72.00,63.00,73.31,null,3.00,0.00,30.02,1015.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 042251Z AUTO VRB03KT 10SM CLR 22/17 A3002 RMK AO2 SLP157 T02220172 $,null
NYC,2024-06-04 23:51,-73.9693,40.7790,27.00,70.00,63.00,78.46,0.00,0.00,0.00,30.02,1015.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KNYC 042351Z AUTO 00000KT 10SM CLR 21/17 A3002 RMK AO2 SLP156 T02110172 10261 20211 53003 $,null
NYC,2024-06-05 00:51,-73.9693,40.7790,27.00,69.00,62.00,78.38,160.00,4.00,0.00,30.02,1015.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.00,KNYC 050051Z AUTO 16004KT 10SM CLR 21/17 A3002 RMK AO2 SLP156 T02060167 $,null
NYC,2024-06-05 01:51,-73.9693,40.7790,27.00,68.00,61.00,78.30,null,3.00,0.00,30.03,1015.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,KNYC 050151Z AUTO VRB03KT 10SM CLR 20/16 A3003 RMK AO2 SLP159 T02000161 $,null
NYC,2024-06-05 02:51,-73.9693,40.7790,27.00,67.00,61.00,81.05,0.00,0.00,0.00,30.04,1016.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KNYC 050251Z AUTO 00000KT 10SM CLR 19/16 A3004 RMK AO2 SLP165 T01940161 53008 $,null
NYC,2024-06-05 03:51,-73.9693,40.7790,27.00,66.00,63.00,90.05,130.00,4.00,0.00,30.04,1016.20,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KNYC 050351Z AUTO 13004KT 9SM CLR 19/17 A3004 RMK AO2 SLP162 T01890172 $,null
NYC,2024-06-05 04:51,-73.9693,40.7790,27.00,66.00,63.00,90.05,130.00,4.00,0.00,30.01,1015.40,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KNYC 050451Z AUTO 13004KT 8SM CLR 19/17 A3001 RMK AO2 SLP154 T01890172 402610183 $,null
NYC,2024-06-05 05:51,-73.9693,40.7790,27.00,65.00,63.00,93.24,0.00,0.00,0.00,30.01,1015.40,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KNYC 050551Z AUTO 00000KT 7SM CLR 18/17 A3001 RMK AO2 SLP154 T01830172 10211 20183 55010 $,null
NYC,2024-06-05 06:31,-73.9693,40.7790,27.00,66.00,64.00,93.26,0.00,0.00,0.00,30.01,null,7.00,null,BKN,null,null,null,1800.00,null,null,null,null,null,null,null,null,null,null,66.00,KNYC 050631Z AUTO 00000KT 7SM BKN018 19/18 A3001 RMK AO2 T01890178 $,null
NYC,2024-06-05 06:51,-73.9693,40.7790,27.00,67.00,63.00,86.98,0.00,0.00,0.00,30.00,1015.10,9.00,null,OVC,null,null,null,1900.00,null,null,null,null,null,null,null,null,null,null,67.00,KNYC 050651Z AUTO 00000KT 9SM OVC019 19/17 A3000 RMK AO2 SLP151 T01940172 $,null
NYC,2024-06-05 07:51,-73.9693,40.7790,27.00,67.00,64.00,90.09,0.00,0.00,0.00,30.00,1015.10,8.00,null,BKN,null,null,null,2200.00,null,null,null,null,null,null,null,null,null,null,67.00,KNYC 050751Z AUTO 00000KT 8SM BKN022 19/18 A3000 RMK AO2 SLP151 T01940178 $,null
NYC,2024-06-05 08:26,-73.9693,40.7790,27.00,65.00,63.00,93.24,0.00,0.00,0.00,30.00,null,7.00,null,SCT,null,null,null,2100.00,null,null,null,null,null,null,null,null,null,null,65.00,KNYC 050826Z AUTO 00000KT 7SM SCT021 18/17 A3000 RMK AO2 T01830172 $,null
NYC,2024-06-05 08:40,-73.9693,40.7790,27.00,66.00,64.00,93.26,0.00,0.00,0.00,30.00,null,7.00,null,BKN,null,null,null,2100.00,null,null,null,null,null,null,null,null,null,null,66.00,KNYC 050840Z AUTO 00000KT 7SM BKN021 19/18 A3000 RMK AO2 T01890178 $,null
NYC,2024-06-05 08:51,-73.9693,40.7790,27.00,66.00,64.00,93.26,0.00,0.00,0.00,30.00,1015.10,7.00,null,BKN,null,null,null,2100.00,null,null,null,null,null,null,null,null,null,null,66.00,KNYC 050851Z AUTO 00000KT 7SM BKN021 19/18 A3000 RMK AO2 SLP151 T01890178 55003 $,null
NYC,2024-06-05 09:11,-73.9693,40.7790,27.00,66.00,64.00,93.26,0.00,0.00,0.00,30.00,null,7.00,null,FEW,SCT,null,null,1800.00,2400.00,null,null,null,null,null,null,null,null,null,66.00,KNYC 050911Z AUTO 00000KT 7SM FEW018 SCT024 19/18 A3000 RMK AO2 T01890178 $,null
NYC,2024-06-05 09:28,-73.9693,40.7790,27.00,65.00,64.00,96.57,null,3.00,0.00,30.00,null,7.00,null,SCT,BKN,null,null,1800.00,2400.00,null,null,null,null,null,null,null,null,null,65.00,KNYC 050928Z AUTO VRB03KT 7SM SCT018 BKN024 18/18 A3000 RMK AO2 T01830178 $,null
NYC,2024-06-05 09:35,-73.9693,40.7790,27.00,65.00,64.00,96.57,0.00,0.00,0.00,29.99,null,6.00,null,SCT,null,null,null,1700.00,null,null,null,BR,null,null,null,null,null,null,65.00,KNYC 050935Z AUTO 00000KT 6SM BR SCT017 18/18 A2999 RMK AO2 T01830178 $,null
NYC,2024-06-05 09:51,-73.9693,40.7790,27.00,65.00,64.00,96.57,130.00,3.00,0.00,29.99,1014.70,5.00,null,FEW,null,null,null,1700.00,null,null,null,BR,null,null,null,null,null,null,65.00,KNYC 050951Z AUTO 13003KT 5SM BR FEW017 18/18 A2999 RMK AO2 SLP147 T01830178 $,null
NYC,2024-06-05 10:23,-73.9693,40.7790,27.00,67.00,65.00,93.29,0.00,0.00,0.00,30.00,null,6.00,null,BKN,null,null,null,1600.00,null,null,null,BR,null,null,null,null,null,null,67.00,KNYC 051023Z AUTO 00000KT 6SM BR BKN016 19/18 A3000 RMK AO2 T01940183 $,null
NYC,2024-06-05 10:51,-73.9693,40.7790,27.00,68.00,65.00,90.13,0.00,0.00,0.00,30.00,1014.90,6.00,null,BKN,OVC,null,null,1500.00,2100.00,null,null,BR,null,null,null,null,null,null,68.00,KNYC 051051Z AUTO 00000KT 6SM BR BKN015 OVC021 20/18 A3000 RMK AO2 SLP149 T02000183 $,null
NYC,2024-06-05 11:14,-73.9693,40.7790,27.00,68.00,65.00,90.13,null,3.00,0.00,29.99,null,7.00,null,OVC,null,null,null,1400.00,null,null,null,null,null,null,null,null,null,null,68.00,KNYC 051114Z AUTO VRB03KT 7SM OVC014 20/18 A2999 RMK AO2 T02000183 $,null
NYC,2024-06-05 11:42,-73.9693,40.7790,27.00,70.00,66.00,87.14,0.00,0.00,0.00,29.99,null,6.00,null,OVC,null,null,null,2100.00,null,null,null,BR,null,null,null,null,null,null,70.00,KNYC 051142Z AUTO 00000KT 6SM BR OVC021 21/19 A2999 RMK AO2 T02110189 $,null
NYC,2024-06-05 11:51,-73.9693,40.7790,27.00,69.00,65.00,87.08,0.00,0.00,0.00,29.99,1014.60,6.00,null,FEW,OVC,null,null,1500.00,2100.00,null,null,BR,null,null,null,null,null,null,69.00,KNYC 051151Z AUTO 00000KT 6SM BR FEW015 OVC021 21/18 A2999 RMK AO2 SLP146 T02060183 10211 20183 56004 $,null
NYC,2024-06-05 12:51,-73.9693,40.7790,27.00,71.00,66.00,84.22,0.00,0.00,0.00,30.00,1014.90,7.00,null,BKN,OVC,null,null,1600.00,2200.00,null,null,null,null,null,null,null,null,null,71.00,KNYC 051251Z AUTO 00000KT 7SM BKN016 OVC022 22/19 A3000 RMK AO2 SLP149 T02170189 $,null
NYC,2024-06-05 13:51,-73.9693,40.7790,27.00,73.00,67.00,81.48,null,3.00,0.00,29.99,1014.50,8.00,null,BKN,BKN,OVC,null,1400.00,2200.00,2700.00,null,null,null,null,null,null,null,null,73.00,KNYC 051351Z AUTO VRB03KT 8SM BKN014 BKN022 OVC027 23/19 A2999 RMK AO2 SLP145 T02280194 $,null
NYC,2024-06-05 13:58,-73.9693,40.7790,27.00,73.00,67.00,81.48,0.00,0.00,0.00,29.99,null,8.00,null,SCT,BKN,OVC,null,1600.00,2200.00,2700.00,null,null,null,null,null,null,null,null,73.00,KNYC 051358Z AUTO 00000KT 8SM SCT016 BKN022 OVC027 23/19 A2999 RMK AO2 T02280194 $,null
NYC,2024-06-05 14:51,-73.9693,40.7790,27.00,74.00,67.00,78.78,null,4.00,0.00,29.97,1014.10,8.00,null,BKN,OVC,null,null,2100.00,2700.00,null,null,null,null,null,null,null,null,null,74.00,KNYC 051451Z AUTO VRB04KT 8SM BKN021 OVC027 23/19 A2997 RMK AO2 SLP141 T02330194 58005 $,null
NYC,2024-06-05 15:51,-73.9693,40.7790,27.00,75.00,67.00,76.19,0.00,0.00,0.00,29.96,1013.70,10.00,null,BKN,BKN,null,null,2400.00,3100.00,null,null,null,null,null,null,null,null,null,75.00,KNYC 051551Z AUTO 00000KT 10SM BKN024 BKN031 24/19 A2996 RMK AO2 SLP137 T02390194 $,null
NYC,2024-06-05 16:51,-73.9693,40.7790,27.00,76.00,67.00,73.69,null,5.00,0.00,29.94,1012.80,10.00,null,BKN,BKN,null,null,2700.00,3400.00,null,null,null,null,null,null,null,null,null,76.00,KNYC 051651Z AUTO VRB05KT 10SM BKN027 BKN034 24/19 A2994 RMK AO2 SLP128 T02440194 $,null
NYC,2024-06-05 17:18,-73.9693,40.7790,27.00,77.00,67.00,71.28,150.00,3.00,0.00,29.93,null,10.00,null,SCT,OVC,null,null,3000.00,3600.00,null,null,null,null,null,null,null,null,null,77.00,KNYC 051718Z AUTO 15003KT 10SM SCT030 OVC036 25/19 A2993 RMK AO2 T02500194 $,null
NYC,2024-06-05 17:51,-73.9693,40.7790,27.00,76.00,67.00,73.69,null,5.00,0.00,29.92,1012.30,10.00,null,BKN,null,null,null,3200.00,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 051751Z AUTO VRB05KT 10SM BKN032 24/19 A2992 RMK AO2 SLP123 T02440194 10250 20206 58018 $,null
NYC,2024-06-05 18:51,-73.9693,40.7790,27.00,77.00,69.00,76.36,0.00,0.00,0.00,29.90,1011.70,10.00,null,FEW,FEW,null,null,2400.00,3500.00,null,null,null,null,null,null,null,null,null,77.00,KNYC 051851Z AUTO 00000KT 10SM FEW024 FEW035 25/21 A2990 RMK AO2 SLP117 T02500206 $,null
NYC,2024-06-05 19:51,-73.9693,40.7790,27.00,77.00,69.00,76.36,null,4.00,0.00,29.88,1010.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.00,KNYC 051951Z AUTO VRB04KT 10SM CLR 25/21 A2988 RMK AO2 SLP109 T02500206 $,null
NYC,2024-06-05 20:51,-73.9693,40.7790,27.00,76.00,68.00,76.27,null,null,0.00,29.86,1010.40,10.00,null,SCT,BKN,null,null,2400.00,3600.00,null,null,null,null,null,null,null,null,null,76.00,KNYC 052051Z AUTO 10SM SCT024 BKN036 24/20 A2986 RMK AO2 SLP104 T02440200 57019 $,null
NYC,2024-06-05 21:06,-73.9693,40.7790,27.00,76.00,68.00,76.27,null,null,0.00,29.86,null,10.00,null,BKN,BKN,null,null,2400.00,4000.00,null,null,null,null,null,null,null,null,null,76.00,KNYC 052106Z AUTO 10SM BKN024 BKN040 24/20 A2986 RMK AO2 T02440200 $,null
NYC,2024-06-05 21:26,-73.9693,40.7790,27.00,76.00,69.00,78.94,null,null,0.00,29.85,null,10.00,null,SCT,null,null,null,2300.00,null,null,null,null,null,null,null,null,null,null,76.00,KNYC 052126Z AUTO 10SM SCT023 24/21 A2985 RMK AO2 T02440206 $,null
NYC,2024-06-05 21:51,-73.9693,40.7790,27.00,75.00,69.00,81.62,null,3.00,0.00,29.84,1009.70,10.00,null,FEW,SCT,null,null,2000.00,4300.00,null,null,null,null,null,null,null,null,null,75.00,KNYC 052151Z AUTO VRB03KT 10SM FEW020 SCT043 24/21 A2984 RMK AO2 SLP097 T02390206 $,null
NYC,2024-06-05 22:51,-73.9693,40.7790,27.00,74.00,69.00,84.40,null,null,T,29.84,1009.40,10.00,null,BKN,OVC,null,null,9500.00,11000.00,null,null,null,null,null,null,null,null,null,74.00,KNYC 052251Z AUTO 10SM BKN095 OVC110 23/21 A2984 RMK AO2 RAB42E51 SLP094 P0000 T02330206 $,null
NYC,2024-06-05 23:51,-73.9693,40.7790,27.00,74.00,69.00,84.40,null,6.00,0.00,29.82,1008.80,10.00,null,FEW,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,74.00,KNYC 052351Z AUTO VRB06KT 10SM FEW095 23/21 A2982 RMK AO2 SLP088 60000 T02330206 10261 20233 56015 $,null
NYC,2024-06-06 00:51,-73.9693,40.7790,27.00,72.00,69.00,90.28,150.00,5.00,0.00,29.81,1008.50,10.00,null,BKN,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 060051Z AUTO 15005KT 10SM BKN100 22/21 A2981 RMK AO2 SLP085 T02220206 $,null
NYC,2024-06-06 01:51,-73.9693,40.7790,27.00,72.00,69.00,90.28,null,3.00,0.00,29.81,1008.40,10.00,null,FEW,null,null,null,5500.00,null,null,null,null,null,null,null,null,null,null,72.00,KNYC 060151Z AUTO VRB03KT 10SM FEW055 22/21 A2981 RMK AO2 SLP084 T02220206 $,null
NYC,2024-06-06 02:51,-73.9693,40.7790,27.00,71.00,69.00,93.40,100.00,3.00,0.00,29.79,1008.00,8.00,null,SCT,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,71.00,KNYC 060251Z AUTO 10003KT 8SM SCT010 22/21 A2979 RMK AO2 SLP080 T02170206 58008 $,null
NYC,2024-06-06 03:05,-73.9693,40.7790,27.00,71.00,69.00,93.40,130.00,3.00,0.00,29.79,null,8.00,null,SCT,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,71.00,KNYC 060305Z AUTO 13003KT 8SM SCT008 22/21 A2979 RMK AO2 T02170206 $,null
